"","name","fips","realPersonalIncome","state","county","cbsa","rpp.in.100.dollars"
"842","Illinois (Nonmetropolitan Portion)","17999",40499,17,17075,NA,118.7648456
"843","Illinois (Nonmetropolitan Portion)","17999",40499,17,17059,NA,118.7648456
"844","Illinois (Nonmetropolitan Portion)","17999",40499,17,17191,NA,118.7648456
"845","Illinois (Nonmetropolitan Portion)","17999",40499,17,17107,30660,118.7648456
"846","Illinois (Nonmetropolitan Portion)","17999",40499,17,17001,39500,118.7648456
"847","Illinois (Nonmetropolitan Portion)","17999",40499,17,17151,NA,118.7648456
"848","Illinois (Nonmetropolitan Portion)","17999",40499,17,17069,NA,118.7648456
"849","Illinois (Nonmetropolitan Portion)","17999",40499,17,17087,NA,118.7648456
"850","Illinois (Nonmetropolitan Portion)","17999",40499,17,17021,45380,118.7648456
"851","Illinois (Nonmetropolitan Portion)","17999",40499,17,17127,37140,118.7648456
"852","Illinois (Nonmetropolitan Portion)","17999",40499,17,17155,36860,118.7648456
"853","Illinois (Nonmetropolitan Portion)","17999",40499,17,17015,NA,118.7648456
"854","Illinois (Nonmetropolitan Portion)","17999",40499,17,17081,34500,118.7648456
"855","Illinois (Nonmetropolitan Portion)","17999",40499,17,17189,NA,118.7648456
"856","Illinois (Nonmetropolitan Portion)","17999",40499,17,17079,NA,118.7648456
"857","Illinois (Nonmetropolitan Portion)","17999",40499,17,17193,NA,118.7648456
"858","Illinois (Nonmetropolitan Portion)","17999",40499,17,17109,31380,118.7648456
"859","Illinois (Nonmetropolitan Portion)","17999",40499,17,17041,NA,118.7648456
"860","Illinois (Nonmetropolitan Portion)","17999",40499,17,17017,NA,118.7648456
"861","Illinois (Nonmetropolitan Portion)","17999",40499,17,17095,23660,118.7648456
"862","Illinois (Nonmetropolitan Portion)","17999",40499,17,17047,NA,118.7648456
"863","Illinois (Nonmetropolitan Portion)","17999",40499,17,17149,NA,118.7648456
"864","Illinois (Nonmetropolitan Portion)","17999",40499,17,17181,NA,118.7648456
"865","Illinois (Nonmetropolitan Portion)","17999",40499,17,17135,NA,118.7648456
"866","Illinois (Nonmetropolitan Portion)","17999",40499,17,17159,NA,118.7648456
"867","Illinois (Nonmetropolitan Portion)","17999",40499,17,17029,16660,118.7648456
"868","Illinois (Nonmetropolitan Portion)","17999",40499,17,17187,NA,118.7648456
"869","Illinois (Nonmetropolitan Portion)","17999",40499,17,17067,22800,118.7648456
"870","Illinois (Nonmetropolitan Portion)","17999",40499,17,17137,27300,118.7648456
"871","Illinois (Nonmetropolitan Portion)","17999",40499,17,17065,NA,118.7648456
"872","Illinois (Nonmetropolitan Portion)","17999",40499,17,17011,36860,118.7648456
"873","Illinois (Nonmetropolitan Portion)","17999",40499,17,17051,NA,118.7648456
"874","Illinois (Nonmetropolitan Portion)","17999",40499,17,17141,40300,118.7648456
"875","Illinois (Nonmetropolitan Portion)","17999",40499,17,17105,38700,118.7648456
"876","Illinois (Nonmetropolitan Portion)","17999",40499,17,17177,23300,118.7648456
"877","Illinois (Nonmetropolitan Portion)","17999",40499,17,17153,NA,118.7648456
"878","Illinois (Nonmetropolitan Portion)","17999",40499,17,17185,NA,118.7648456
"879","Illinois (Nonmetropolitan Portion)","17999",40499,17,17145,NA,118.7648456
"880","Illinois (Nonmetropolitan Portion)","17999",40499,17,17049,20820,118.7648456
"881","Illinois (Nonmetropolitan Portion)","17999",40499,17,17121,16460,118.7648456
"882","Illinois (Nonmetropolitan Portion)","17999",40499,17,17103,19940,118.7648456
"883","Illinois (Nonmetropolitan Portion)","17999",40499,17,17139,NA,118.7648456
"884","Illinois (Nonmetropolitan Portion)","17999",40499,17,17085,NA,118.7648456
"885","Illinois (Nonmetropolitan Portion)","17999",40499,17,17071,15460,118.7648456
"886","Illinois (Nonmetropolitan Portion)","17999",40499,17,17061,NA,118.7648456
"887","Illinois (Nonmetropolitan Portion)","17999",40499,17,17057,15900,118.7648456
"888","Indiana (Nonmetropolitan Portion)","18999",39092,18,18065,35220,118.3431953
"889","Indiana (Nonmetropolitan Portion)","18999",39092,18,18137,NA,118.3431953
"890","Indiana (Nonmetropolitan Portion)","18999",39092,18,18087,NA,118.3431953
"891","Indiana (Nonmetropolitan Portion)","18999",39092,18,18075,NA,118.3431953
"892","Indiana (Nonmetropolitan Portion)","18999",39092,18,18033,12140,118.3431953
"893","Indiana (Nonmetropolitan Portion)","18999",39092,18,18159,NA,118.3431953
"894","Indiana (Nonmetropolitan Portion)","18999",39092,18,18001,19540,118.3431953
"895","Indiana (Nonmetropolitan Portion)","18999",39092,18,18093,13260,118.3431953
"896","Indiana (Nonmetropolitan Portion)","18999",39092,18,18125,27540,118.3431953
"897","Indiana (Nonmetropolitan Portion)","18999",39092,18,18017,30900,118.3431953
"898","Indiana (Nonmetropolitan Portion)","18999",39092,18,18151,11420,118.3431953
"899","Indiana (Nonmetropolitan Portion)","18999",39092,18,18085,47700,118.3431953
"900","Indiana (Nonmetropolitan Portion)","18999",39092,18,18077,31500,118.3431953
"901","Indiana (Nonmetropolitan Portion)","18999",39092,18,18053,31980,118.3431953
"902","Indiana (Nonmetropolitan Portion)","18999",39092,18,18083,47180,118.3431953
"903","Indiana (Nonmetropolitan Portion)","18999",39092,18,18023,23140,118.3431953
"904","Indiana (Nonmetropolitan Portion)","18999",39092,18,18045,NA,118.3431953
"905","Indiana (Nonmetropolitan Portion)","18999",39092,18,18139,NA,118.3431953
"906","Indiana (Nonmetropolitan Portion)","18999",39092,18,18037,27540,118.3431953
"907","Indiana (Nonmetropolitan Portion)","18999",39092,18,18117,NA,118.3431953
"908","Indiana (Nonmetropolitan Portion)","18999",39092,18,18107,18820,118.3431953
"909","Indiana (Nonmetropolitan Portion)","18999",39092,18,18071,42980,118.3431953
"910","Indiana (Nonmetropolitan Portion)","18999",39092,18,18041,18220,118.3431953
"911","Indiana (Nonmetropolitan Portion)","18999",39092,18,18149,NA,118.3431953
"912","Indiana (Nonmetropolitan Portion)","18999",39092,18,18123,NA,118.3431953
"913","Indiana (Nonmetropolitan Portion)","18999",39092,18,18135,NA,118.3431953
"914","Indiana (Nonmetropolitan Portion)","18999",39092,18,18079,35860,118.3431953
"915","Indiana (Nonmetropolitan Portion)","18999",39092,18,18027,47780,118.3431953
"916","Indiana (Nonmetropolitan Portion)","18999",39092,18,18051,NA,118.3431953
"917","Indiana (Nonmetropolitan Portion)","18999",39092,18,18055,NA,118.3431953
"918","Indiana (Nonmetropolitan Portion)","18999",39092,18,18169,47340,118.3431953
"919","Indiana (Nonmetropolitan Portion)","18999",39092,18,18031,24700,118.3431953
"920","Indiana (Nonmetropolitan Portion)","18999",39092,18,18113,28340,118.3431953
"921","Indiana (Nonmetropolitan Portion)","18999",39092,18,18171,NA,118.3431953
"922","Indiana (Nonmetropolitan Portion)","18999",39092,18,18009,NA,118.3431953
"923","Indiana (Nonmetropolitan Portion)","18999",39092,18,18147,NA,118.3431953
"924","Indiana (Nonmetropolitan Portion)","18999",39092,18,18121,NA,118.3431953
"925","Indiana (Nonmetropolitan Portion)","18999",39092,18,18025,NA,118.3431953
"926","Indiana (Nonmetropolitan Portion)","18999",39092,18,18155,NA,118.3431953
"927","Indiana (Nonmetropolitan Portion)","18999",39092,18,18103,37940,118.3431953
"928","Indiana (Nonmetropolitan Portion)","18999",39092,18,18131,NA,118.3431953
"929","Indiana (Nonmetropolitan Portion)","18999",39092,18,18099,38500,118.3431953
"930","Indiana (Nonmetropolitan Portion)","18999",39092,18,18049,NA,118.3431953
"931","Indiana (Nonmetropolitan Portion)","18999",39092,18,18177,39980,118.3431953
"932","Indiana (Nonmetropolitan Portion)","18999",39092,18,18069,26540,118.3431953
"933","Indiana (Nonmetropolitan Portion)","18999",39092,18,18181,NA,118.3431953
"934","Indiana (Nonmetropolitan Portion)","18999",39092,18,18101,NA,118.3431953
"935","Indiana (Nonmetropolitan Portion)","18999",39092,18,18047,NA,118.3431953
"936","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18095,26900,106.8376068
"937","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18013,26900,106.8376068
"938","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18059,26900,106.8376068
"939","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18063,26900,106.8376068
"940","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18011,26900,106.8376068
"941","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18081,26900,106.8376068
"942","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18097,26900,106.8376068
"943","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18057,26900,106.8376068
"944","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18109,26900,106.8376068
"945","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18133,26900,106.8376068
"946","Indianapolis-Carmel-Anderson, IN","26900",43348,18,18145,26900,106.8376068
"947","Iowa (Nonmetropolitan Portion)","19999",46987,19,19117,NA,116.1440186
"948","Iowa (Nonmetropolitan Portion)","19999",46987,19,19045,17540,116.1440186
"949","Iowa (Nonmetropolitan Portion)","19999",46987,19,19095,NA,116.1440186
"950","Iowa (Nonmetropolitan Portion)","19999",46987,19,19071,NA,116.1440186
"951","Iowa (Nonmetropolitan Portion)","19999",46987,19,19039,NA,116.1440186
"952","Iowa (Nonmetropolitan Portion)","19999",46987,19,19099,35500,116.1440186
"953","Iowa (Nonmetropolitan Portion)","19999",46987,19,19185,NA,116.1440186
"954","Iowa (Nonmetropolitan Portion)","19999",46987,19,19037,NA,116.1440186
"955","Iowa (Nonmetropolitan Portion)","19999",46987,19,19059,44020,116.1440186
"956","Iowa (Nonmetropolitan Portion)","19999",46987,19,19107,NA,116.1440186
"957","Iowa (Nonmetropolitan Portion)","19999",46987,19,19141,NA,116.1440186
"958","Iowa (Nonmetropolitan Portion)","19999",46987,19,19067,NA,116.1440186
"959","Iowa (Nonmetropolitan Portion)","19999",46987,19,19101,21840,116.1440186
"960","Iowa (Nonmetropolitan Portion)","19999",46987,19,19119,NA,116.1440186
"961","Iowa (Nonmetropolitan Portion)","19999",46987,19,19197,NA,116.1440186
"962","Iowa (Nonmetropolitan Portion)","19999",46987,19,19133,NA,116.1440186
"963","Iowa (Nonmetropolitan Portion)","19999",46987,19,19187,22700,116.1440186
"964","Iowa (Nonmetropolitan Portion)","19999",46987,19,19019,NA,116.1440186
"965","Iowa (Nonmetropolitan Portion)","19999",46987,19,19179,36900,116.1440186
"966","Iowa (Nonmetropolitan Portion)","19999",46987,19,19137,NA,116.1440186
"967","Iowa (Nonmetropolitan Portion)","19999",46987,19,19139,34700,116.1440186
"968","Iowa (Nonmetropolitan Portion)","19999",46987,19,19007,NA,116.1440186
"969","Iowa (Nonmetropolitan Portion)","19999",46987,19,19065,NA,116.1440186
"970","Iowa (Nonmetropolitan Portion)","19999",46987,19,19063,NA,116.1440186
"971","Iowa (Nonmetropolitan Portion)","19999",46987,19,19171,NA,116.1440186
"972","Iowa (Nonmetropolitan Portion)","19999",46987,19,19175,NA,116.1440186
"973","Iowa (Nonmetropolitan Portion)","19999",46987,19,19015,14340,116.1440186
"974","Iowa (Nonmetropolitan Portion)","19999",46987,19,19069,NA,116.1440186
"975","Iowa (Nonmetropolitan Portion)","19999",46987,19,19131,NA,116.1440186
"976","Iowa (Nonmetropolitan Portion)","19999",46987,19,19023,NA,116.1440186
"977","Iowa (Nonmetropolitan Portion)","19999",46987,19,19051,36900,116.1440186
"978","Iowa (Nonmetropolitan Portion)","19999",46987,19,19027,NA,116.1440186
"979","Iowa (Nonmetropolitan Portion)","19999",46987,19,19191,NA,116.1440186
"980","Iowa (Nonmetropolitan Portion)","19999",46987,19,19087,NA,116.1440186
"981","Iowa (Nonmetropolitan Portion)","19999",46987,19,19031,NA,116.1440186
"982","Iowa (Nonmetropolitan Portion)","19999",46987,19,19035,NA,116.1440186
"983","Iowa (Nonmetropolitan Portion)","19999",46987,19,19115,NA,116.1440186
"984","Iowa (Nonmetropolitan Portion)","19999",46987,19,19195,32380,116.1440186
"985","Iowa (Nonmetropolitan Portion)","19999",46987,19,19147,NA,116.1440186
"986","Iowa (Nonmetropolitan Portion)","19999",46987,19,19073,NA,116.1440186
"987","Iowa (Nonmetropolitan Portion)","19999",46987,19,19127,32260,116.1440186
"988","Iowa (Nonmetropolitan Portion)","19999",46987,19,19125,NA,116.1440186
"989","Iowa (Nonmetropolitan Portion)","19999",46987,19,19047,NA,116.1440186
"990","Iowa (Nonmetropolitan Portion)","19999",46987,19,19025,NA,116.1440186
"991","Iowa (Nonmetropolitan Portion)","19999",46987,19,19135,NA,116.1440186
"992","Iowa (Nonmetropolitan Portion)","19999",46987,19,19005,NA,116.1440186
"993","Iowa (Nonmetropolitan Portion)","19999",46987,19,19053,NA,116.1440186
"994","Iowa (Nonmetropolitan Portion)","19999",46987,19,19057,15460,116.1440186
"995","Iowa (Nonmetropolitan Portion)","19999",46987,19,19055,NA,116.1440186
"996","Iowa (Nonmetropolitan Portion)","19999",46987,19,19145,NA,116.1440186
"997","Iowa (Nonmetropolitan Portion)","19999",46987,19,19143,NA,116.1440186
"998","Iowa (Nonmetropolitan Portion)","19999",46987,19,19089,NA,116.1440186
"999","Iowa (Nonmetropolitan Portion)","19999",46987,19,19177,NA,116.1440186
"1000","Iowa (Nonmetropolitan Portion)","19999",46987,19,19097,NA,116.1440186
"1001","Iowa (Nonmetropolitan Portion)","19999",46987,19,19173,NA,116.1440186
"1002","Iowa (Nonmetropolitan Portion)","19999",46987,19,19123,36820,116.1440186
"1003","Iowa (Nonmetropolitan Portion)","19999",46987,19,19083,NA,116.1440186
"1004","Iowa (Nonmetropolitan Portion)","19999",46987,19,19021,44740,116.1440186
"1005","Iowa (Nonmetropolitan Portion)","19999",46987,19,19081,NA,116.1440186
"1006","Iowa (Nonmetropolitan Portion)","19999",46987,19,19003,NA,116.1440186
"1007","Iowa (Nonmetropolitan Portion)","19999",46987,19,19093,NA,116.1440186
"1008","Iowa (Nonmetropolitan Portion)","19999",46987,19,19029,NA,116.1440186
"1009","Iowa (Nonmetropolitan Portion)","19999",46987,19,19091,NA,116.1440186
"1010","Iowa (Nonmetropolitan Portion)","19999",46987,19,19009,NA,116.1440186
"1011","Iowa (Nonmetropolitan Portion)","19999",46987,19,19041,43980,116.1440186
"1012","Iowa (Nonmetropolitan Portion)","19999",46987,19,19043,NA,116.1440186
"1013","Iowa (Nonmetropolitan Portion)","19999",46987,19,19151,NA,116.1440186
"1014","Iowa (Nonmetropolitan Portion)","19999",46987,19,19109,NA,116.1440186
"1015","Iowa (Nonmetropolitan Portion)","19999",46987,19,19001,NA,116.1440186
"1016","Iowa (Nonmetropolitan Portion)","19999",46987,19,19189,NA,116.1440186
"1017","Iowa (Nonmetropolitan Portion)","19999",46987,19,19165,NA,116.1440186
"1018","Iowa (Nonmetropolitan Portion)","19999",46987,19,19157,NA,116.1440186
"1019","Iowa (Nonmetropolitan Portion)","19999",46987,19,19033,32380,116.1440186
"1020","Iowa (Nonmetropolitan Portion)","19999",46987,19,19167,NA,116.1440186
"1021","Iowa (Nonmetropolitan Portion)","19999",46987,19,19159,NA,116.1440186
"1022","Iowa (Nonmetropolitan Portion)","19999",46987,19,19079,NA,116.1440186
"1023","Iowa (Nonmetropolitan Portion)","19999",46987,19,19111,22800,116.1440186
"1024","Iowa (Nonmetropolitan Portion)","19999",46987,19,19161,NA,116.1440186
"1025","Iowa City, IA","26980",43492,19,19183,26980,103.950104
"1026","Iowa City, IA","26980",43492,19,19103,26980,103.950104
"1027","Ithaca, NY","27060",33170,36,36109,27060,96.33911368
"1028","Jackson, MI","27100",35050,26,26075,27100,109.8901099
"1029","Jackson, MS","27140",41933,28,28127,27140,110.1321586
"1030","Jackson, MS","27140",41933,28,28163,27140,110.1321586
"1031","Jackson, MS","27140",41933,28,28121,27140,110.1321586
"1032","Jackson, MS","27140",41933,28,28029,27140,110.1321586
"1033","Jackson, MS","27140",41933,28,28049,27140,110.1321586
"1034","Jackson, MS","27140",41933,28,28089,27140,110.1321586
"1035","Jackson, TN","27180",40249,47,47023,27180,120.4819277
"1036","Jackson, TN","27180",40249,47,47033,27180,120.4819277
"1037","Jackson, TN","27180",40249,47,47113,27180,120.4819277
"1038","Jacksonville, FL","27260",41610,12,12089,27260,104.0582726
"1039","Jacksonville, FL","27260",41610,12,12019,27260,104.0582726
"1040","Jacksonville, FL","27260",41610,12,12109,27260,104.0582726
"1041","Jacksonville, FL","27260",41610,12,12003,27260,104.0582726
"1042","Jacksonville, FL","27260",41610,12,12031,27260,104.0582726
"1043","Jacksonville, NC","27340",43511,37,37133,27340,105.0420168
"1044","Janesville-Beloit, WI","27500",38514,55,55105,27500,108.1081081
"1045","Jefferson City, MO","27620",43066,29,29151,27620,122.1001221
"1046","Jefferson City, MO","27620",43066,29,29051,27620,122.1001221
"1047","Jefferson City, MO","27620",43066,29,29135,27620,122.1001221
"1048","Jefferson City, MO","27620",43066,29,29027,27620,122.1001221
"1049","Johnson City, TN","27740",36108,47,47171,27740,113.7656428
"1050","Johnson City, TN","27740",36108,47,47019,27740,113.7656428
"1051","Johnson City, TN","27740",36108,47,47179,27740,113.7656428
"1052","Johnstown, PA","27780",40379,42,42021,27780,116.6861144
"1053","Jonesboro, AR","27860",37060,5,5031,27860,122.3990208
"1054","Jonesboro, AR","27860",37060,5,5111,27860,122.3990208
"1055","Joplin, MO","27900",35946,29,29145,27900,113.1221719
"1056","Joplin, MO","27900",35946,29,29097,27900,113.1221719
"1057","Kahului-Wailuku-Lahaina, HI","27980",34188,15,15009,27980,93.19664492
"1058","Kahului-Wailuku-Lahaina, HI","27980",34188,15,15005,27980,93.19664492
"1059","Kalamazoo-Portage, MI","28020",39375,26,26077,28020,107.9913607
"1060","Kalamazoo-Portage, MI","28020",39375,26,26159,28020,107.9913607
"1061","Kankakee, IL","28100",33132,17,17091,28100,100.5025126
"1062","Kansas (Nonmetropolitan Portion)","20999",43351,20,20019,NA,117.5088132
"1063","Kansas (Nonmetropolitan Portion)","20999",43351,20,20065,NA,117.5088132
"1064","Kansas (Nonmetropolitan Portion)","20999",43351,20,20117,NA,117.5088132
"1065","Kansas (Nonmetropolitan Portion)","20999",43351,20,20057,19980,117.5088132
"1066","Kansas (Nonmetropolitan Portion)","20999",43351,20,20083,NA,117.5088132
"1067","Kansas (Nonmetropolitan Portion)","20999",43351,20,20017,NA,117.5088132
"1068","Kansas (Nonmetropolitan Portion)","20999",43351,20,20115,NA,117.5088132
"1069","Kansas (Nonmetropolitan Portion)","20999",43351,20,20169,41460,117.5088132
"1070","Kansas (Nonmetropolitan Portion)","20999",43351,20,20093,23780,117.5088132
"1071","Kansas (Nonmetropolitan Portion)","20999",43351,20,20195,NA,117.5088132
"1072","Kansas (Nonmetropolitan Portion)","20999",43351,20,20067,NA,117.5088132
"1073","Kansas (Nonmetropolitan Portion)","20999",43351,20,20181,NA,117.5088132
"1074","Kansas (Nonmetropolitan Portion)","20999",43351,20,20165,NA,117.5088132
"1075","Kansas (Nonmetropolitan Portion)","20999",43351,20,20009,24460,117.5088132
"1076","Kansas (Nonmetropolitan Portion)","20999",43351,20,20167,NA,117.5088132
"1077","Kansas (Nonmetropolitan Portion)","20999",43351,20,20073,NA,117.5088132
"1078","Kansas (Nonmetropolitan Portion)","20999",43351,20,20145,NA,117.5088132
"1079","Kansas (Nonmetropolitan Portion)","20999",43351,20,20109,NA,117.5088132
"1080","Kansas (Nonmetropolitan Portion)","20999",43351,20,20123,NA,117.5088132
"1081","Kansas (Nonmetropolitan Portion)","20999",43351,20,20147,NA,117.5088132
"1082","Kansas (Nonmetropolitan Portion)","20999",43351,20,20099,37660,117.5088132
"1083","Kansas (Nonmetropolitan Portion)","20999",43351,20,20013,NA,117.5088132
"1084","Kansas (Nonmetropolitan Portion)","20999",43351,20,20131,NA,117.5088132
"1085","Kansas (Nonmetropolitan Portion)","20999",43351,20,20179,NA,117.5088132
"1086","Kansas (Nonmetropolitan Portion)","20999",43351,20,20101,NA,117.5088132
"1087","Kansas (Nonmetropolitan Portion)","20999",43351,20,20189,NA,117.5088132
"1088","Kansas (Nonmetropolitan Portion)","20999",43351,20,20137,NA,117.5088132
"1089","Kansas (Nonmetropolitan Portion)","20999",43351,20,20059,36840,117.5088132
"1090","Kansas (Nonmetropolitan Portion)","20999",43351,20,20033,NA,117.5088132
"1091","Kansas (Nonmetropolitan Portion)","20999",43351,20,20035,11680,117.5088132
"1092","Kansas (Nonmetropolitan Portion)","20999",43351,20,20119,NA,117.5088132
"1093","Kansas (Nonmetropolitan Portion)","20999",43351,20,20063,NA,117.5088132
"1094","Kansas (Nonmetropolitan Portion)","20999",43351,20,20143,41460,117.5088132
"1095","Kansas (Nonmetropolitan Portion)","20999",43351,20,20069,NA,117.5088132
"1096","Kansas (Nonmetropolitan Portion)","20999",43351,20,20021,NA,117.5088132
"1097","Kansas (Nonmetropolitan Portion)","20999",43351,20,20097,NA,117.5088132
"1098","Kansas (Nonmetropolitan Portion)","20999",43351,20,20185,NA,117.5088132
"1099","Kansas (Nonmetropolitan Portion)","20999",43351,20,20159,NA,117.5088132
"1100","Kansas (Nonmetropolitan Portion)","20999",43351,20,20157,NA,117.5088132
"1101","Kansas (Nonmetropolitan Portion)","20999",43351,20,20163,NA,117.5088132
"1102","Kansas (Nonmetropolitan Portion)","20999",43351,20,20187,NA,117.5088132
"1103","Kansas (Nonmetropolitan Portion)","20999",43351,20,20003,NA,117.5088132
"1104","Kansas (Nonmetropolitan Portion)","20999",43351,20,20141,NA,117.5088132
"1105","Kansas (Nonmetropolitan Portion)","20999",43351,20,20089,NA,117.5088132
"1106","Kansas (Nonmetropolitan Portion)","20999",43351,20,20171,NA,117.5088132
"1107","Kansas (Nonmetropolitan Portion)","20999",43351,20,20011,NA,117.5088132
"1108","Kansas (Nonmetropolitan Portion)","20999",43351,20,20201,NA,117.5088132
"1109","Kansas (Nonmetropolitan Portion)","20999",43351,20,20071,NA,117.5088132
"1110","Kansas (Nonmetropolitan Portion)","20999",43351,20,20151,NA,117.5088132
"1111","Kansas (Nonmetropolitan Portion)","20999",43351,20,20049,NA,117.5088132
"1112","Kansas (Nonmetropolitan Portion)","20999",43351,20,20105,NA,117.5088132
"1113","Kansas (Nonmetropolitan Portion)","20999",43351,20,20053,NA,117.5088132
"1114","Kansas (Nonmetropolitan Portion)","20999",43351,20,20027,NA,117.5088132
"1115","Kansas (Nonmetropolitan Portion)","20999",43351,20,20055,23780,117.5088132
"1116","Kansas (Nonmetropolitan Portion)","20999",43351,20,20111,21380,117.5088132
"1117","Kansas (Nonmetropolitan Portion)","20999",43351,20,20113,32700,117.5088132
"1118","Kansas (Nonmetropolitan Portion)","20999",43351,20,20193,NA,117.5088132
"1119","Kansas (Nonmetropolitan Portion)","20999",43351,20,20007,NA,117.5088132
"1120","Kansas (Nonmetropolitan Portion)","20999",43351,20,20127,NA,117.5088132
"1121","Kansas (Nonmetropolitan Portion)","20999",43351,20,20061,27920,117.5088132
"1122","Kansas (Nonmetropolitan Portion)","20999",43351,20,20175,30580,117.5088132
"1123","Kansas (Nonmetropolitan Portion)","20999",43351,20,20041,NA,117.5088132
"1124","Kansas (Nonmetropolitan Portion)","20999",43351,20,20081,NA,117.5088132
"1125","Kansas (Nonmetropolitan Portion)","20999",43351,20,20129,NA,117.5088132
"1126","Kansas (Nonmetropolitan Portion)","20999",43351,20,20075,NA,117.5088132
"1127","Kansas (Nonmetropolitan Portion)","20999",43351,20,20133,NA,117.5088132
"1128","Kansas (Nonmetropolitan Portion)","20999",43351,20,20031,NA,117.5088132
"1129","Kansas (Nonmetropolitan Portion)","20999",43351,20,20135,NA,117.5088132
"1130","Kansas (Nonmetropolitan Portion)","20999",43351,20,20001,NA,117.5088132
"1131","Kansas (Nonmetropolitan Portion)","20999",43351,20,20029,NA,117.5088132
"1132","Kansas (Nonmetropolitan Portion)","20999",43351,20,20155,26740,117.5088132
"1133","Kansas (Nonmetropolitan Portion)","20999",43351,20,20199,NA,117.5088132
"1134","Kansas (Nonmetropolitan Portion)","20999",43351,20,20005,11860,117.5088132
"1135","Kansas (Nonmetropolitan Portion)","20999",43351,20,20037,38260,117.5088132
"1136","Kansas (Nonmetropolitan Portion)","20999",43351,20,20207,NA,117.5088132
"1137","Kansas (Nonmetropolitan Portion)","20999",43351,20,20023,NA,117.5088132
"1138","Kansas (Nonmetropolitan Portion)","20999",43351,20,20153,NA,117.5088132
"1139","Kansas (Nonmetropolitan Portion)","20999",43351,20,20183,NA,117.5088132
"1140","Kansas (Nonmetropolitan Portion)","20999",43351,20,20039,NA,117.5088132
"1141","Kansas (Nonmetropolitan Portion)","20999",43351,20,20077,NA,117.5088132
"1142","Kansas (Nonmetropolitan Portion)","20999",43351,20,20025,NA,117.5088132
"1143","Kansas (Nonmetropolitan Portion)","20999",43351,20,20047,NA,117.5088132
"1144","Kansas (Nonmetropolitan Portion)","20999",43351,20,20125,17700,117.5088132
"1145","Kansas (Nonmetropolitan Portion)","20999",43351,20,20205,NA,117.5088132
"1146","Kansas (Nonmetropolitan Portion)","20999",43351,20,20051,25700,117.5088132
"1147","Kansas (Nonmetropolitan Portion)","20999",43351,20,20203,NA,117.5088132
"1148","Kansas City, MO-KS","28140",45613,29,29047,28140,106.7235859
"1149","Kansas City, MO-KS","28140",45613,29,29037,28140,106.7235859
"1150","Kansas City, MO-KS","28140",45613,29,29095,28140,106.7235859
"1151","Kansas City, MO-KS","28140",45613,20,20121,28140,106.7235859
"1152","Kansas City, MO-KS","28140",45613,20,20091,28140,106.7235859
"1153","Kansas City, MO-KS","28140",45613,29,29165,28140,106.7235859
"1154","Kansas City, MO-KS","28140",45613,29,29013,28140,106.7235859
"1155","Kansas City, MO-KS","28140",45613,29,29025,28140,106.7235859
"1156","Kansas City, MO-KS","28140",45613,29,29177,28140,106.7235859
"1157","Kansas City, MO-KS","28140",45613,20,20107,28140,106.7235859
"1158","Kansas City, MO-KS","28140",45613,20,20209,28140,106.7235859
"1159","Kansas City, MO-KS","28140",45613,29,29107,28140,106.7235859
"1160","Kansas City, MO-KS","28140",45613,20,20103,28140,106.7235859
"1161","Kansas City, MO-KS","28140",45613,29,29049,28140,106.7235859
"1162","Kennewick-Richland, WA","28420",35486,53,53021,28420,102.145046
"1163","Kennewick-Richland, WA","28420",35486,53,53005,28420,102.145046
"1164","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21181,NA,116.0092807
"1165","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21107,31580,116.0092807
"1166","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21129,NA,116.0092807
"1167","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21171,NA,116.0092807
"1168","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21175,NA,116.0092807
"1169","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21229,NA,116.0092807
"1170","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21151,40080,116.0092807
"1171","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21127,NA,116.0092807
"1172","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21021,19220,116.0092807
"1173","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21051,NA,116.0092807
"1174","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21055,NA,116.0092807
"1175","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21145,37140,116.0092807
"1176","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21225,NA,116.0092807
"1177","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21013,33180,116.0092807
"1178","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21173,34460,116.0092807
"1179","Kentucky (Nonmetropolitan Portion)","21999",34109,21,21131,NA,116.0092807
